tweet,index
As aulas no Paraná serão retomadas. Defendo a autonomia dos municípios e a vacinação prioritária dos trabalhadores na educação. A vacina é o caminho para o retorno seguro.🎧 Ouça minha fala no meu podcast no Spotify. https://t.co/eRFUN6ByuQ,2051
"💉❌🦟 Mamãe, papai e responsáveis: a partir de desta segunda (19), a vacina contra Dengue (liberada para crianças de 10 e 11 anos) será aplicada em todas as nossas 58 unidades básicas de saúde, no Centro de Saúde Paulo Ramos e na APAE de São Luís.",2053
STJ define que recusa de pais à vacina da Covid pode gerar multa. Ministros apontam que imunização dos filhos é dever previsto em lei.➡ Assista ao #ConexãoGloboNews: https://t.co/bFwcwLpLU9 #GloboNews https://t.co/j5jtxTNLMA,2054
Ministério da Saúde inicia distribuição de 35 milhões de doses da vacina contra gripe#PortalR7 #R7 https://t.co/KsFDTL6Wsk,2061
"@jatene_cris @miriamleitao Negou vacina aonde ? Mostra pra nós moça?  Narrativa velha essa ,já a ministra da saúde e vários ministros do Lula não se vacinaram ! Engraçado não? Kkkkkk hipócritas",2064
"A vacina contra a gripe aviária servirá também contra todos os vírus da Influenza. Com capacidade de produção de 30 milhões de doses anuais, formaremos um estoque estratégico, permitindo ajustes rápidos conforme a evolução do patógeno. (+)https://t.co/QyJe3wl4t7",2070
💉Ministério da Saúde afirma que vacina contra gripe estará disponível nos postos durante todo o ano - https://t.co/ncYIc1JHqg https://t.co/Nj3XstGkkw,2071
"@MerySonia4 @AugustoSalles16 @LulaOficial Bolsonaro: mentiu s/ parar, fez medo sobre vacina dizendo q quem tomasse morreria, apoiou cloroquina p COVID q ñ funciona, mentiu sobre fraude eleitoral, negou aquecimento global q é uma realidade e por aí vai. isso é coisa d tudo, menos d cristão. Sabe qm é o pai da mentira, né?",2073
Um estudo japonês intitulado “Aumento da mortalidade por câncer ajustada à idade após a terceira dose da vacina de mRNA-nanopartículas lipídicas durante a pandemia de Covid-19 no Japão” mostrou uma ligação temporal entre a controversa campanha de vacinação de mRNA contra a https://t.co/fOU86xdqAQ,2075
"Começando esta quinta-feira com uma ótima notícia! Alagoas recebe hoje 104.490 doses de vacina contra a Covid-19. E, desta vez, receberemos a Janssen de dose única. Vamos continuar trabalhando para que em breve todos os alagoanos estejam devidamente imunizados.",2097
35 milhões de doses da vacina contra a gripe serão distribuídas pelo Ministério da Saúde https://t.co/DyhLcOBwLi,2100
Lula assina acordo para produção em larga escala de vacina nacional contra a denguehttps://t.co/TnYW4FJNeQ,2101
"Alerta da Anvisa Pfizer 5-11 anos: ""Procurar um médico imediatamente se a criança apresentar dores repentinas no peito, falta de ar e que os hospitais e postos de saúde estejam preparados para atender os eventos adversos da vacina"" . Alô STJ  faltou colocar essa declaração na… https://t.co/FlFrywQf22 https://t.co/B1p8ym9pdt",2114
"@esalviojr @jairbolsonaro Cara, deixa de ser imbecil! Não tem como imaginar que um cara pense assim, uma pandemia Mundial que matou milhares em todo o Mundo. E outra de uma vacina sem eficácia que matou outras milhares de pessoas por reações adversas, eu perdi o meu pai com trombose e derrame cerebral",2119
"@EthelMaciel @minsaude @AGazetaES Não procede, a senhora apagou a COVID, não implantou nenhuma das medidas diariamente cobradas da gestão anterior, retrocedemos, não temos mais vacina universal, vulneráveis estão sem vacina atualizada!! Foi uma grande decepção!",2125
"Você sabia que a marquinha de vacina mais famosa do Brasil previne a tuberculose?A BCG (Bacilo de Calmette-Guérin) protege as crianças contra as formas mais graves da doença e, no Brasil, é aplicada até os 4 anos, 11 meses e 29 dias de idade.#BCG #Tuberculose #SUS https://t.co/m2Hvczk7D7",2126
Levantamento mostra taxas baixas na aplicação da 2ª dose da vacina de Sarampo no Brasil : https://t.co/Bv8vPhvUzY,2136
Gonet pede arquivamento de investigação de Bolsonaro por fraude em cartão de vacina https://t.co/J9oMRe5nrB,2137
Gonet pede para arquivar caso do cartão de vacina um dia após Bolsonaro virar réu por trama golpistahttps://t.co/ivbhpMsTJ9,2146
🚨 PGR pede arquivamento de investigação contra Bolsonaro sobre fraude em cartão de vacina https://t.co/ooTzXP6zma,2150
Se fosse o inelegível estava condenando a vacina e receitando cloroquina. O negacionismo levou a 700 mil mortes na pandemia do Corona vírus no Brasil. Viva a ciência no combate à dengue. Vacina salva vidas. https://t.co/ID0uJL0gsV,2153
@folha Mudanças climáticas né? Nada de vacina de covid. Entendi,2155
Finalmente tomei a ultima dose da vacina de hpv,2157
"Mamães gestantes, vamos vacinar? As vacinas são essenciais para proteger você e seu bebê. 💉👶Levem seu cartão de vacina a cada gestação. A proteção é passada para o bebê pela placenta e pelo leite materno. +",2162
"@itsaflecha a minha mãe virou totalmente antivax tem que sair na rua mesmo vachina pipipi popopó, aí ela e meu irmão pegaram covid (meu irmão era enfermeiro) e ele ficou PODRE logo depois sossegou o facho e tomou as vacina assim que deu, mas foi pra nada. até hoje acha que ele tava certo",2166
Uma nova fase de imunização contra covid se inicia em nossa cidade: as primeiras doses da vacina bivalente começaram a ser aplicadas nesta segunda (27).,2168
💉Estoque de vacina contra a Covid-19 está zerado em Rio Preto; campanha de multivacinação ocorre no sábadohttps://t.co/Rzuj0uP1su #g1 #SãoJosédoRioPreto https://t.co/MMSn6VD6Dx,2180
@Metropoles Então podemos chamar as mudanças climáticas de vacina do covid!,2185
"Prefeitura de Macapá intensifica vacinação contra Influenza e Febre AmarelaImunizantes também estão disponíveis nas salas de vacina das Unidades Básicas de Saúde (UBSs), juntamente com as demais vacinas de rotina e de campanha, de segunda a sexta-feira, das 8h às 17h ... https://t.co/k3bgkH2Skr",2187
Bahia recebe 428 mil doses da vacina contra a gripe e inicia distribuição nesta segunda-feira: https://t.co/3gZk9GtrS8,2190
Arquivamento da acusação de fraude no cartão de vacina contra Bolsonaro tripudia das vítimas da covid. Por Tiago Barbosa https://t.co/GieGTir9HS,2198
"@EthelMaciel @minsaude @AGazetaES Desculpa, mas vc foi uma decepção para mim.A pandemia não acabou e ainda não temos vacina atualizada para toda população.",2201
"@mellziland Pro norte eles inverteram finalmente,  se tomam em agosto a vacina da gripe por causa do inverno amazônico",2204
"@nonoinvestidor Meu irmão teve herpes zoster recorrente após tomar 4 doses de vacina da COVID e depois de 2 anos faleceu, em 2023.",2206
Não posso tirar 1 diazinho pra ficar com família e cuidar das plantas que deputados bolsonaristas aparecem incentivando pais a NÃO VACINAREM OS FILHOS e querendo IMPEDIR INCLUSÃO da vacina contra Covid no Plano Nacional de Imunização. Qtas vidas o negacionismo ainda quer tirar?,2209
"70 mil doses de Coronavac perdidas em Mato Grosso. 39 mil pessoas com a 2ª dose da vacina atrasada.Num cenário de escassez de vacina, é inadmissível o desperdício de doses por qualquer motivo, mas principalmente por motivos evitáveis como falta de seringas adequadas.",2212
"O surto já está causando superlotação nas unidades de saúde. E, uma das medidas  mais importantes de proteção é a vacina que está disponível nas unidades básicas de saúde da Belém e distritos para o público em geral, a partir de seis meses de vida.",2234
🚨 Alexandre de Moraes arquiva investigação contra Bolsonaro sobre fraude em cartão de vacina https://t.co/JQpiUiyYSU,2238
PGR pede arquivamento de inquérito sobre falso comprovante de vacina de Bolsonarohttps://t.co/MVYYOeWoLD,2239
PGR não vê crime de Bolsonaro sobre fraude em cartão de vacina https://t.co/Q5SXEqBXOp,2241
"a vacina antipólio não será mais em gotinhas... a injetável é mais eficiente, dizem agora os especialistas.pena, porque sabin criou a vacina em gotas pras crianças não sentirem dor. minha geração tomou muita vacina dolorida!mas o zé gotinha continua ♥️https://t.co/hzq3T7IBP8",2242
"@CarlosA08207052 @GeneralMourao Vc deve estar falando das pessoas que morreram por falta da vacina contra a dengue  do gov. atual né ? E as inundações tb ! Qnto as vacinas da Covide o 🇧🇷 foi o segundo país a comprar vacina e oq ms vacinou, só não tomou qm não quis ! A verdade liberta  não se esqueça ! Paz e bem",2244
"@NewsLiberdade Tudo começou com o inquérito dos cartões de vacina, aí eles viu que o inquérito do suposto golpe colou melhor e agora vai arquivar todos os outros inclusive os das jóias ao qual o TCU já se pronunciou e que não ver irregularidade do Bolsonaro ficar com os presentes, tudo armação!",2245
"Dengue: 1 milhão de doses da vacina podem ser entregues pelo Butantan➡️Caso seja aprovada, a Butantan-DV será a primeira vacina do mundo em dose única contra a doençahttps://t.co/T4GKZWyFy4",2256
"📰PGR arquiva investigação de fraude no cartão de vacina de BolsonaroPaulo Gonet argumenta que, embora o ex-ajudante de ordens Mauro Cid tenha dito em delação premiada que agiu a mando de Bolsonaro, a versão não foi corroborada por outras provashttps://t.co/4FWr91C3IN",2267
"A vacina tá ON! Atendendo a determinação do @minsaude, a partir de hoje (25/04), a vacina bivalente contra Covid-19 tá liberada p/ maiores de 18 anos em AL. O @GovernoAlagoas garantiu a distribuição p/ todas as cidades, então basta procurar os postos de vacinação e se proteger!",2270
"@Francishf123 @MotaDnis @rsenrao @joao_r_grillo @roroners @desireerugani Eae! Estudos mostram que os efeitos colaterais da vacina COVID-19 são geralmente menos graves que os do vírus. A vacina pode causar dor no local, cansaço e, raramente, miocardite (mais em jovens), mas é leve e passa rápido. Já o vírus pode levar a pneumonia, long COVID e… https://t.co/te7PJ4iSHr https://t.co/p3rIuSJKpN",2273
"@DAntireds @do_fliper @ProfDenisePires Sim, estudos mostram que a proteína spike da vacina de mRNA pode persistir no sangue de algumas pessoas por até 6 meses. Um estudo (Proteomics, 2023) detectou fragmentos em 50% dos vacinados até 187 dias. Outro (Circulation, 2023) achou proteína intacta em casos de miocardite https://t.co/DFnlc4ZGZV",2277
ARTIGO:  Crianças vacinadas c/ mRNA correm maior risco de CÂNCEREstudo alemão descobriu que crianças que receberam 2 doses da #vacina de mRNA contra #COVID-19  Pfizer tiveram danos no sistema imunitário 1 ano após vacinação e risco elevado de desenvolver cancro durante a vida,2282
PGR pede fim de inquérito contra Bolsonaro por fraude em cartão de vacina https://t.co/4Et3bR8Vn9,2287
SAÚDEGoverno anuncia vacina 100% nacional contra a dengue no SUS em 2026Leia mais em: https://t.co/vri7ZnopQi#CompartilheACrítica,2288
Por David Uip --&gt; A vacina brasileira contra denguehttps://t.co/SvdsaJnRaP,2292
Apenas 20% do público-alvo recebeu a 1ª dose da vacina contra dengue em Porto Alegre. Imunizante está disponível para jovens de 10 a 14 anos desde o ano passado; Prefeitura planeja busca ativa para aumentar cobertura. https://t.co/rf5GzSF3Si,2293
"@DAntireds @grok @do_fliper @ProfDenisePires Vc está querendo induzir ele a mentir só para que a resposta dele se adeque ao eco que faz na sua cabeça. Todo mundo que leu a thread já percebeu. Passou vergonha, agora vê se aceita que não tem nada demais em tomar a vacina do COVID e que foi enganado por teorias conspiratórias",2295
"@CarlosA08207052 @GeneralMourao A única vacina aprovada pela Anvisa que faltou foi a da dengue, no governo Lula.A enchente do Rio Grande do Sul foi uma catástrofe sem precedentes e adivinha? Governo Lula!Queremos justiça sim e dessa vez que o Pula pegue 30 anos de cadeia.",2296
"@ds23buzzo @joaogom95188080 A vacina da gripe é mrna agora cuidado , tbm começaram os testes de vacinar com mrna os animais que comemos na UE.Parece que a bíblia pode estar certa mais uma vez , fugir para as montanhas e florestas será a única maneira de não ser vacinado.",2297
@PopTopNow @wladi @izzynobre O atraso na compra da vacina foi puramente ideológico. Fora que esse tá longe de ser o único problema. A falta de coordenação com os estados foi criminosa. O Brasil teve um dos números de mortes mais altos de todo o mundo. Ele tem culpa no cartório.,2298
"@mab_sp125 Dr. Bruno nenhum governo fez isso até hoje, estão nem aí para saneamento e saúde. A preocupação é debater religião, se lgbt é certo ou errado, vacina e outros assuntos irrelevantes. Mas quando vem enchente, quando o povo morre na upa esperando atendimento, ninguém faz nada!",2309
@EstelaEuMesmaSC @ProfDenisePires Compara a VACHINA com a vacina da gripe mostra o nível da professora?,2322
"@EthelMaciel Eu também não esquecerei que graças a sua má gestão, eu tive que implorar pela vacina da Covid na xepa de posto em posto ou ficaria sem.",2324
Vacina contra gripe: quando começa a campanha em BH?https://t.co/TGPuMfez16,2332
Matéria do metrópoles:  ministros que não tomaram à vacina da COVID: NISIA TRINDADERICARDO LEWANDOWSKI MARINA SILVAPAULO TEIXEIRA JOSÉ MUCIOGENERAL AMAROLUIZ MARINHOMARGARETH MENEZESCIDA GONÇALVESMÁRCIO FRANÇA ANDRE DE PAULAE QUEM SÃO OS  NEGÓCIONISTAS MESMO?,2333
"@mab_sp125 Falou que é da USP já perdeu a credibilidade.Ademais, o próprio inventor do método mRNA, Dr. Peter McCullough, é contra a vacina e é apenas um dos centenas de milhares de profissionais da saúde e PhD's que também são.Tua opinião é menos que bosta descendo na privada.",2345
"@ayres6704 Afirmei um fato: a PGR não encontrou prova robusta que confirmasse a delação. Mas questionei outro: qual o interesse do Mauro Cid em se queimar sozinho? Ótimo se os EUA dissessem de que forma Bolsonaro entrou lá sem vacina (já que ele sustenta q não se vacinou), mas não ocorrerá.",2346
"@mab_sp125 o medicuzinho nao entendeu que o problema nunca foi a vacina contra sarampo, mas sim a terapia genica que a vacina contra a covid especificamente faz!",2354
